timeframe,symbol,time,open,high,low,close
3min,AAPL,1682447580,164.35,164.38,164.27,164.32
3min,AAPL,1682447760,164.31,164.51,164.28,164.49
3min,AAPL,1682447940,164.48,164.53,164.265,164.265
3min,AAPL,1682448120,164.26,164.26,164.1,164.13
3min,AAPL,1682448300,164.13,164.19,164.1,164.12
3min,AAPL,1682448480,164.11,164.39,164.1,164.31
3min,AAPL,1682448660,164.3,164.33,164.095,164.11
3min,AAPL,1682448840,164.09,164.1,164,164.09
3min,AAPL,1682449020,164.08,164.1,163.995,164
3min,AAPL,1682449200,164,164.22,163.98,164.19
3min,AAPL,1682449380,164.21,164.265,164.025,164.09
3min,AAPL,1682449560,164.1,164.24,164.1,164.21
3min,AAPL,1682449740,164.22,164.22,164.045,164.17
3min,AAPL,1682449920,164.19,164.2,164.06,164.11
3min,AAPL,1682450100,164.12,164.26,164.1,164.22
3min,AAPL,1682450280,164.22,164.37,164.21,164.36
3min,AAPL,1682450460,164.36,164.42,164.24,164.24
3min,AAPL,1682450640,164.24,164.31,164.19,164.21
3min,AAPL,1682450820,164.19,164.19,164.09,164.12
3min,AAPL,1682451000,164.115,164.205,164.07,164.18
3min,AAPL,1682451180,164.18,164.24,164.07,164.09
3min,AAPL,1682451360,164.1,164.13,164,164.07
3min,AAPL,1682451540,164.06,164.11,164.01,164.07
3min,AAPL,1682451720,164.07,164.09,163.87,163.95
3min,AAPL,1682451900,163.94,164.11,163.88,163.9
3min,AAPL,1682452080,163.91,163.99,163.73,163.99
3min,AAPL,1682452260,164,164.24,164,164.08
3min,AAPL,1682452440,164.08,164.2,163.86,163.935
3min,AAPL,1682452620,163.92,163.94,163.74,163.8
3min,AAPL,1682515800,163.06,164.11,162.81,163.06
3min,AAPL,1682515980,163.05,163.78,163.01,163.58
3min,AAPL,1682516160,163.59,163.84,163.43,163.67
3min,AAPL,1682516340,163.66,163.77,163.26,163.34
3min,AAPL,1682516520,163.33,163.5,163.25,163.42
3min,AAPL,1682516700,163.41,163.7,163.33,163.68
3min,AAPL,1682516880,163.68,164.04,163.62,163.79
3min,AAPL,1682517060,163.79,164.135,163.79,164.01
3min,AAPL,1682517240,164,164,163.8,163.84
3min,AAPL,1682517420,163.83,164.1,163.79,164.04
3min,AAPL,1682517600,164.01,164.04,163.72,163.86
3min,AAPL,1682517780,163.87,163.91,163.55,163.88
3min,AAPL,1682517960,163.87,163.96,163.74,163.78
3min,AAPL,1682518140,163.78,164.13,163.77,164.1
3min,AAPL,1682518320,164.11,164.26,163.91,164.02
3min,AAPL,1682518500,164.02,164.02,163.8,163.95
3min,AAPL,1682518680,163.95,163.95,163.6,163.69
3min,AAPL,1682518860,163.7,163.72,163.45,163.47
3min,AAPL,1682519040,163.46,163.64,163.31,163.39
3min,AAPL,1682519220,163.4,163.46,163.27,163.31
3min,AAPL,1682519400,163.31,163.83,163.27,163.75
3min,AAPL,1682519580,163.76,163.77,163.61,163.61
3min,AAPL,1682519760,163.62,163.67,163.45,163.59
3min,AAPL,1682519940,163.6,163.72,163.48,163.64
3min,AAPL,1682520120,163.64,163.77,163.6,163.65
3min,AAPL,1682520300,163.65,163.78,163.64,163.76
3min,AAPL,1682520480,163.75,164.09,163.71,163.95
3min,AAPL,1682520660,163.94,164.17,163.94,163.98
3min,AAPL,1682520840,163.97,164.03,163.89,164.03
3min,AAPL,1682521020,164.03,164.26,164,164.18
3min,AAPL,1682521200,164.19,164.5,164.1,164.46
3min,AAPL,1682521380,164.47,164.59,164.39,164.52
3min,AAPL,1682521560,164.53,164.63,164.39,164.54
3min,AAPL,1682521740,164.535,164.64,164.49,164.59
3min,AAPL,1682521920,164.58,164.71,164.56,164.66
3min,AAPL,1682522100,164.665,164.75,164.575,164.635
3min,AAPL,1682522280,164.64,164.81,164.64,164.78
3min,AAPL,1682522460,164.785,164.88,164.68,164.75
3min,AAPL,1682522640,164.75,164.8,164.64,164.69
3min,AAPL,1682522820,164.67,164.73,164.54,164.62
3min,AAPL,1682523000,164.62,164.72,164.51,164.62
3min,AAPL,1682523180,164.63,164.685,164.5,164.56
3min,AAPL,1682523360,164.56,164.56,164.4,164.475
3min,AAPL,1682523540,164.475,164.74,164.475,164.74
3min,AAPL,1682523720,164.75,164.84,164.72,164.82
3min,AAPL,1682523900,164.81,164.82,164.71,164.74
3min,AAPL,1682524080,164.75,164.775,164.68,164.72
3min,AAPL,1682524260,164.72,164.8,164.68,164.74
3min,AAPL,1682524440,164.73,164.93,164.71,164.88
3min,AAPL,1682524620,164.885,164.895,164.76,164.85
3min,AAPL,1682524800,164.86,165.03,164.85,164.94
3min,AAPL,1682524980,164.95,165.03,164.9,165.025
3min,AAPL,1682525160,165.02,165.13,165.02,165.11
3min,AAPL,1682525340,165.11,165.18,165.08,165.09
3min,AAPL,1682525520,165.08,165.28,165.045,165.28
3min,AAPL,1682525700,165.28,165.28,165.05,165.1
3min,AAPL,1682525880,165.09,165.12,164.86,165
3min,AAPL,1682526060,165.01,165.05,164.94,165.04
3min,AAPL,1682526240,165.04,165.12,164.97,165.02
3min,AAPL,1682526420,165.02,165.09,165,165.03
